category,cardNumber,parallel,isAuto,printRun,player,parallelNote,rarity
base,1,Base,false,,Babe Ruth
base,1,Artist Proof,false,99,Babe Ruth,,
base,1,Red,false,,Babe Ruth,,
base,1,Gold,false,99,Babe Ruth,serial-numbered to 99 copies,
base,1,Blue,false,25,Babe Ruth,serial-numbered to 25 copies,
base,1,Masterpiece,false,1,Babe Ruth,one-of-one,
base,2,Base,false,,Honus Wagner
base,2,Artist Proof,false,99,Honus Wagner,,
base,2,Red,false,,Honus Wagner,,
base,2,Gold,false,99,Honus Wagner,serial-numbered to 99 copies,
base,2,Blue,false,25,Honus Wagner,serial-numbered to 25 copies,
base,2,Masterpiece,false,1,Honus Wagner,one-of-one,
base,3,Base,false,,Stan Musial
base,3,Artist Proof,false,99,Stan Musial,,
base,3,Red,false,,Stan Musial,,
base,3,Gold,false,99,Stan Musial,serial-numbered to 99 copies,
base,3,Blue,false,25,Stan Musial,serial-numbered to 25 copies,
base,3,Masterpiece,false,1,Stan Musial,one-of-one,
base,4,Base,false,,Lou Gehrig
base,4,Artist Proof,false,99,Lou Gehrig,,
base,4,Red,false,,Lou Gehrig,,
base,4,Gold,false,99,Lou Gehrig,serial-numbered to 99 copies,
base,4,Blue,false,25,Lou Gehrig,serial-numbered to 25 copies,
base,4,Masterpiece,false,1,Lou Gehrig,one-of-one,
base,5,Base,false,,Bobby Thomson
base,5,Artist Proof,false,99,Bobby Thomson,,
base,5,Red,false,,Bobby Thomson,,
base,5,Gold,false,99,Bobby Thomson,serial-numbered to 99 copies,
base,5,Blue,false,25,Bobby Thomson,serial-numbered to 25 copies,
base,5,Masterpiece,false,1,Bobby Thomson,one-of-one,
base,6,Base,false,,George Kelly
base,6,Artist Proof,false,99,George Kelly,,
base,6,Red,false,,George Kelly,,
base,6,Gold,false,99,George Kelly,serial-numbered to 99 copies,
base,6,Blue,false,25,George Kelly,serial-numbered to 25 copies,
base,6,Masterpiece,false,1,George Kelly,one-of-one,
base,7,Base,false,,Mickey Mantle
base,7,Artist Proof,false,99,Mickey Mantle,,
base,7,Red,false,,Mickey Mantle,,
base,7,Gold,false,99,Mickey Mantle,serial-numbered to 99 copies,
base,7,Blue,false,25,Mickey Mantle,serial-numbered to 25 copies,
base,7,Masterpiece,false,1,Mickey Mantle,one-of-one,
base,8,Base,false,,Harry Hooper
base,8,Artist Proof,false,99,Harry Hooper,,
base,8,Red,false,,Harry Hooper,,
base,8,Gold,false,99,Harry Hooper,serial-numbered to 99 copies,
base,8,Blue,false,25,Harry Hooper,serial-numbered to 25 copies,
base,8,Masterpiece,false,1,Harry Hooper,one-of-one,
base,9,Base,false,,Ted Williams
base,9,Artist Proof,false,99,Ted Williams,,
base,9,Red,false,,Ted Williams,,
base,9,Gold,false,99,Ted Williams,serial-numbered to 99 copies,
base,9,Blue,false,25,Ted Williams,serial-numbered to 25 copies,
base,9,Masterpiece,false,1,Ted Williams,one-of-one,
base,10,Base,false,,Joe Cronin
base,10,Artist Proof,false,99,Joe Cronin,,
base,10,Red,false,,Joe Cronin,,
