category,cardNumber,parallel,isAuto,printRun,player,parallelNote,rarity
base,1,,false,,Vince Carter,,
base,2,,false,,Nick Anderson,,
base,3,,false,,Isaiah Rider,,
base,4,,false,,Mitch Richmond,,
base,5,,false,,Danny Fortson,,
base,6,,false,,Kenny Anderson,,
base,7,,false,,Reggie Miller,,
base,8,,false,,Tracy McGrady,,
base,9,,false,,Steve Nash,,
base,10,,false,,Robert Traylor,,
base,11,,false,,Tom Gugliotta,,
base,12,,false,,Steve Smith,,
base,13,,false,,Jalen Rose,,
base,14,,false,,Kerry Kittles,,
base,15,,false,,Nick Van Exel,,
base,16,,false,,Raef LaFrentz,,
base,17,,false,,Damon Stoudamire,,
base,18,,false,,Gary Trent,,
base,19,,false,,Jayson Williams,,
base,20,,false,,Brian Grant,,
base,21,,false,,Rod Strickland,,
base,22,,false,,Larry Hughes,,
base,23,,false,,Derek Anderson,,
base,24,,false,,Hakeem Olajuwon,,
base,25,,false,,Ray Allen,,
base,26,,false,,Gary Payton,,
base,27,,false,,Michael Finley,,
base,28,,false,,Keith Van Horn,,
base,29,,false,,Clifford Robinson,,
base,30,,false,,Shawn Kemp,,
base,31,,false,,Glenn Robinson,,
base,32,,false,,Theo Ratliff,,
base,33,,false,,Lindsey Hunter,,
base,34,,false,,Chris Webber,,
base,35,,false,,Grant Hill,,
base,36,,false,,Vlade Divac,,
base,37,,false,,Paul Pierce,,
base,38,,false,,Tyrone Nesby,,
base,39,,false,,Larry Johnson,,
base,40,,false,,Bryon Russell,,
base,41,,false,,Antoine Walker,,
base,42,,false,,Michael Olowokandi,,
base,43,,false,,John Stockton,,
base,44,,false,,Elden Campbell,,
base,45,,false,,Christian Laettner,,
base,46,,false,,Maurice Taylor,,
base,47,,false,,Shareef Abdur-Rahim,,
base,48,,false,,Ricky Davis,,
base,49,,false,,Jerry Stackhouse,,
base,50,,false,,Kobe Bryant,,
base,51,,false,,Jason Williams,,
base,52,,false,,Mike Bibby,,
base,53,,false,,Eddie Jones,,
base,54,,false,,Antawn Jamison,,
base,55,,false,,Shaquille O'Neal,,
base,56,,false,,Tim Duncan,,
base,57,,false,,Cherokee Parks,,
base,58,,false,,Antonio McDyess,,
base,59,,false,,Rasheed Wallace,,
base,60,,false,,Anthony Mason,,
base,61,,false,,Chris Mills,,
base,62,,false,,Glen Rice,,
base,63,,false,,Latrell Sprewell,,
base,64,,false,,Darrell Armstrong,,
base,65,,false,,Sean Elliott,,
base,66,,false,,Juwan Howard,,
base,67,,false,,Brent Barry,,
base,68,,false,,John Starks,,
base,69,,false,,Tim Hardaway,,
base,70,,false,,Marcus Camby,,
base,71,,false,,Anfernee Hardaway,,
base,72,,false,,Avery Johnson,,
base,73,,false,,Tariq Abdul-Wahad,,
base,74,,false,,Charles Barkley,,
base,75,,false,,Stephon Marbury,,
base,76,,false,,Jamal Mashburn,,
base,77,,false,,Matt Harpring,,
base,78,,false,,David Robinson,,
base,79,,false,,Cedric Ceballos,,
base,80,,false,,Terrell Brandon,,
base,81,,false,,Jason Kidd,,
base,82,,false,,Toni Kukoc,,
base,83,,false,,Michael Dickerson,,
base,84,,false,,Alonzo Mourning,,
base,85,,false,,Kevin Garnett,,
base,86,,false,,Matt Geiger,,
base,87,,false,,Vin Baker,,
base,88,,false,,Dikembe Mutombo,,
base,89,,false,,Hersey Hawkins,,
base,90,,false,,Joe Smith,,
base,91,,false,,Charles Oakley,,
base,92,,false,,Ron Mercer,,
base,93,,false,,Rik Smits,,
base,94,,false,,Patrick Ewing,,
base,95,,false,,Karl Malone,,
base,96,,false,,Scottie Pippen,,
base,97,,false,,Zydrunas Ilgauskas,,
base,98,,false,,Sam Cassell,,
base,99,,false,,Detlef Schrempf,,
base,100,,false,,Allen Iverson,,
base,101,,false,,Elton Brand,,
base,102,,false,,Steve Francis,,
base,103,,false,,Baron Davis,,
base,104,,false,,Lamar Odom,,
base,105,,false,,Jonathan Bender,,
base,106,,false,,Wally Szczerbiak,,
base,107,,false,,Richard Hamilton,,
base,108,,false,,Andre Miller,,
base,109,,false,,Shawn Marion,,
base,110,,false,,Jason Terry,,
base,111,,false,,Trajan Langdon,,
base,112,,false,,Aleksandar Radojevic,,
base,113,,false,,Corey Maggette,,
base,114,,false,,William Avery,,
base,115,,false,,Vonteego Cummings,,
base,116,,false,,Ron Artest,,
base,117,,false,,Cal Bowdler,,
base,118,,false,,James Posey,,
base,119,,false,,Quincy Lewis,,
base,120,,false,,Dion Glover,,
base,121,,false,,Jeff Foster,,
base,122,,false,,Kenny Thomas,,
base,123,,false,,Devean George,,
base,124,,false,,Scott Padgett,,
base,125,,false,,Tim James,,
base,NNO,,false,,Checklist 1,,
base,NNO,,false,,Checklist 2,,
base,NNO,,false,,Checklist 3,,
base,P75,,false,,Stephon Marbury Promo,,
