category,cardNumber,parallel,isAuto,printRun,player,parallelNote,rarity
base,1,,false,,Chili Davis,,
base,2,,false,,Jim Edmonds,,
base,3,,false,,Darin Erstad,,
base,4,,false,,Orlando Palmeiro,,
base,5,,false,,Tim Salmon,,
base,6,,false,,J.T. Snow,,
base,7,,false,,Roberto Alomar,,
base,8,,false,,Brady Anderson,,
base,9,,false,,Eddie Murray,,
base,10,,false,,Mike Mussina,,
base,11,,false,,Rafael Palmeiro,,
base,12,,false,,Cal Ripken Jr.,,
base,13,,false,,Jose Canseco,,
base,14,,false,,Roger Clemens,,
base,15,,false,,Nomar Garciaparra,,
base,16,,false,,Reggie Jefferson,,
base,17,,false,,Mo Vaughn,,
base,18,,false,,Wilson Alvarez,,
base,19,,false,,Harold Baines,,
base,20,,false,,Alex Fernandez,,
base,21,,false,,Danny Tartabull,,
base,22,,false,,Frank Thomas,,
base,23,,false,,Robin Ventura,,
base,24,,false,,Sandy Alomar Jr.,,
base,25,,false,,Albert Belle,,
base,26,,false,,Kenny Lofton,,
base,27,,false,,Jim Thome,,
base,28,,false,,Omar Vizquel,,
base,29,,false,,Raul Casanova,,
base,30,,false,,Tony Clark,,
base,31,,false,,Travis Fryman,,
base,32,,false,,Bobby Higginson,,
base,33,,false,,Melvin Nieves,,
base,34,,false,,Justin Thompson,,
base,35,,false,,Johnny Damon,,
base,36,,false,,Tom Goodwin,,
base,37,,false,,Jeff Montgomery,,
base,38,,false,,Jose Offerman,,
base,39,,false,,John Jaha,,
base,40,,false,,Jeff Cirillo,,
base,41,,false,,Dave Nilsson,,
base,42,,false,,Jose Valentin,,
base,43,,false,,Fernando Vina,,
base,44,,false,,Marty Cordova,,
base,45,,false,,Roberto Kelly,,
base,46,,false,,Chuck Knoblauch,,
base,47,,false,,Paul Molitor,,
base,48,,false,,Todd Walker,,
base,49,,false,,Wade Boggs,,
base,50,,false,,Cecil Fielder,,
base,51,,false,,Derek Jeter,,
base,52,,false,,Tino Martinez,,
base,53,,false,,Andy Pettitte,,
base,54,,false,,Mariano Rivera,,
base,55,,false,,Bernie Williams,,
base,56,,false,,Tony Batista,,
base,57,,false,,Geronimo Berroa,,
base,58,,false,,Jason Giambi,,
base,59,,false,,Mark McGwire,,
base,60,,false,,Terry Steinbach,,
base,61,,false,,Jay Buhner,,
base,62,,false,,Joey Cora,,
base,63,,false,,Ken Griffey Jr.,,
base,64,,false,,Edgar Martinez,,
base,65,,false,,Alex Rodriguez,,
base,66,,false,,Paul Sorrento,,
base,67,,false,,Will Clark,,
base,68,,false,,Juan Gonzalez,,
base,69,,false,,Rusty Greer,,
base,70,,false,,Dean Palmer,,
base,71,,false,,Ivan Rodriguez,,
base,72,,false,,Joe Carter,,
base,73,,false,,Carlos Delgado,,
base,74,,false,,Juan Guzman,,
base,75,,false,,Pat Hentgen,,
base,76,,false,,Ed Sprague,,
base,77,,false,,Jermaine Dye,,
base,78,,false,,Andruw Jones,,
base,79,,false,,Chipper Jones,,
base,80,,false,,Ryan Klesko,,
base,81,,false,,Javy Lopez,,
base,82,,false,,Greg Maddux,,
base,83,,false,,John Smoltz,,
base,84,,false,,Mark Grace,,
base,85,,false,,Luis Gonzalez,,
base,86,,false,,Brooks Kieschnick,,
base,87,,false,,Jaime Navarro,,
base,88,,false,,Ryne Sandberg,,
base,89,,false,,Sammy Sosa,,
base,90,,false,,Bret Boone,,
base,91,,false,,Jeff Brantley,,
base,92,,false,,Eric Davis,,
base,93,,false,,Barry Larkin,,
base,94,,false,,Reggie Sanders,,
base,95,,false,,Ellis Burks,,
base,96,,false,,Dante Bichette,,
base,97,,false,,Vinny Castilla,,
base,98,,false,,Andres Galarraga,,
base,99,,false,,Eric Young,,
base,100,,false,,Kevin Brown,,
base,101,,false,,Jeff Conine,,
base,102,,false,,Charles Johnson,,
base,103,,false,,Edgar Renteria,,
base,104,,false,,Gary Sheffield,,
base,105,,false,,Jeff Bagwell,,
base,106,,false,,Derek Bell,,
base,107,,false,,Sean Berry,,
base,108,,false,,Craig Biggio,,
base,109,,false,,Shane Reynolds,,
base,110,,false,,Karim Garcia,,
base,111,,false,,Todd Hollandsworth,,
base,112,,false,,Ramon Martinez,,
base,113,,false,,Raul Mondesi,,
base,114,,false,,Hideo Nomo,,
base,115,,false,,Mike Piazza,,
base,116,,false,,Ismael Valdes,,
base,117,,false,,Moises Alou,,
base,118,,false,,Mark Grudzielanek,,
base,119,,false,,Pedro Martinez,,
base,120,,false,,Henry Rodriguez,,
base,121,,false,,F.P. Santangelo,,
base,122,,false,,Carlos Baerga,,
base,123,,false,,Bernard Gilkey,,
base,124,,false,,Todd Hundley,,
base,125,,false,,Lance Johnson,,
base,126,,false,,Alex Ochoa,,
base,127,,false,,Rey Ordonez,,
base,128,,false,,Lenny Dykstra,,
base,129,,false,,Gregg Jefferies,,
base,130,,false,,Ricky Otero,,
base,131,,false,,Benito Santiago,,
