category,cardNumber,parallel,isAuto,printRun,player
auto-draft-picks-autographs-prizms-purple-circles,2,,true,50,Jaden Ivey
auto-draft-picks-autographs-prizms-purple-circles,6,,true,50,Shaedon Sharpe
auto-draft-picks-autographs-prizms-purple-circles,7,,true,50,Keegan Murray
auto-draft-picks-autographs-prizms-purple-circles,8,,true,50,AJ Griffin
auto-draft-picks-autographs-prizms-purple-circles,9,,true,50,Bennedict Mathurin
auto-draft-picks-autographs-prizms-purple-circles,10,,true,50,Jalen Duren
auto-draft-picks-autographs-prizms-purple-circles,11,,true,50,Johnny Davis
auto-draft-picks-autographs-prizms-purple-circles,12,,true,50,Dyson Daniels
auto-draft-picks-autographs-prizms-purple-circles,13,,true,50,Jeremy Sochan
auto-draft-picks-autographs-prizms-purple-circles,14,,true,50,Mark Williams
auto-draft-picks-autographs-prizms-purple-circles,15,,true,50,Malaki Branham
auto-draft-picks-autographs-prizms-purple-circles,16,,true,50,TyTy Washington Jr.
auto-draft-picks-autographs-prizms-purple-circles,17,,true,50,Tari Eason
auto-draft-picks-autographs-prizms-purple-circles,19,,true,50,Ochai Agbaji
auto-draft-picks-autographs-prizms-purple-circles,20,,true,50,Blake Wesley
auto-draft-picks-autographs-prizms-purple-circles,21,,true,50,Patrick Baldwin Jr.
auto-draft-picks-autographs-prizms-purple-circles,22,,true,50,Ousmane Dieng
auto-draft-picks-autographs-prizms-purple-circles,23,,true,50,Kennedy Chandler
auto-draft-picks-autographs-prizms-purple-circles,24,,true,50,MarJon Beauchamp
auto-draft-picks-autographs-prizms-purple-circles,25,,true,50,Christian Braun
auto-draft-picks-autographs-prizms-purple-circles,26,,true,50,E.J. Liddell
auto-draft-picks-autographs-prizms-purple-circles,27,,true,50,Nikola Jovic
auto-draft-picks-autographs-prizms-purple-circles,28,,true,50,Wendell Moore Jr.
auto-draft-picks-autographs-prizms-purple-circles,29,,true,50,Christian Koloko
auto-draft-picks-autographs-prizms-purple-circles,32,,true,50,Kendall Brown
auto-draft-picks-autographs-prizms-purple-circles,33,,true,50,Bryce McGowens
auto-draft-picks-autographs-prizms-purple-circles,34,,true,50,Jaden Hardy
auto-draft-picks-autographs-prizms-purple-circles,35,,true,50,Walker Kessler
auto-draft-picks-autographs-prizms-purple-circles,36,,true,50,Jalen Williams
auto-draft-picks-autographs-prizms-purple-circles,37,,true,50,Trevor Keels
auto-draft-picks-autographs-prizms-purple-circles,38,,true,50,Ryan Rollins
auto-draft-picks-autographs-prizms-purple-circles,39,,true,50,Jake LaRavia
auto-draft-picks-autographs-prizms-purple-circles,40,,true,50,David Roddy
auto-draft-picks-autographs-prizms-purple-circles,41,,true,50,Jean Montero
auto-draft-picks-autographs-prizms-purple-circles,42,,true,50,Max Christie
auto-draft-picks-autographs-prizms-purple-circles,43,,true,50,Andrew Nembhard
auto-draft-picks-autographs-prizms-purple-circles,44,,true,50,Dalen Terry
auto-draft-picks-autographs-prizms-purple-circles,45,,true,50,Justin Lewis
auto-draft-picks-autographs-prizms-purple-circles,46,,true,50,Josh Minott
auto-draft-picks-autographs-prizms-purple-circles,47,,true,50,Caleb Houstan
auto-draft-picks-autographs-prizms-purple-circles,48,,true,50,Jabari Walker
auto-draft-picks-autographs-prizms-purple-circles,50,,true,50,Jaylin Williams
auto-draft-picks-autographs-prizms-purple-circles,51,,true,50,Scotty Pippen Jr.
auto-draft-picks-autographs-prizms-purple-circles,52,,true,50,Ron Harper Jr.
auto-draft-picks-autographs-prizms-purple-circles,53,,true,50,Buddy Boeheim
auto-draft-picks-autographs-prizms-purple-circles,54,,true,50,Alondes Williams
auto-draft-picks-autographs-prizms-purple-circles,55,,true,50,Izaiah Brockington
auto-draft-picks-autographs-prizms-purple-circles,56,,true,50,JD Notae
auto-draft-picks-autographs-prizms-purple-circles,57,,true,50,Johnny Juzang
auto-draft-picks-autographs-prizms-purple-circles,58,,true,50,Jordan Hall
auto-draft-picks-autographs-prizms-purple-circles,59,,true,50,Keon Ellis
auto-draft-picks-autographs-prizms-purple-circles,60,,true,50,Kofi Cockburn
auto-draft-picks-autographs-prizms-purple-circles,61,,true,50,Darius Days
auto-draft-picks-autographs-prizms-purple-circles,62,,true,50,Iverson Molinar
auto-draft-picks-autographs-prizms-purple-circles,63,,true,50,Kai Sotto
auto-draft-picks-autographs-prizms-purple-circles,64,,true,50,Jimmy Boeheim
auto-draft-picks-autographs-prizms-purple-circles,68,,true,50,Brady Manek
auto-draft-picks-autographs-prizms-purple-circles,69,,true,50,Trent Frazier
auto-draft-picks-autographs-prizms-purple-circles,70,,true,50,Peter Kiss
auto-draft-picks-autographs-prizms-purple-circles,71,,true,50,RJ Cole
auto-draft-picks-autographs-prizms-purple-circles,72,,true,50,Ryan Davis
auto-draft-picks-autographs-prizms-purple-circles,74,,true,50,Trevion Williams
auto-draft-picks-autographs-prizms-purple-circles,75,,true,50,Jaden Shackelford
auto-draft-picks-autographs-prizms-purple-circles,76,,true,50,Isaiah Mobley
auto-draft-picks-autographs-prizms-purple-circles,78,,true,50,Malik Curry
auto-draft-picks-autographs-prizms-purple-circles,79,,true,50,Tevin Brown
auto-draft-picks-autographs-prizms-purple-circles,80,,true,50,Rocky Kreuser
auto-draft-picks-autographs-prizms-purple-circles,81,,true,50,Peyton Watson
auto-draft-picks-autographs-prizms-purple-circles,82,,true,50,Gabe Brown
auto-draft-picks-autographs-prizms-purple-circles,83,,true,50,Payton Willis
auto-draft-picks-autographs-prizms-purple-circles,84,,true,50,Paul Atkinson Jr.
auto-draft-picks-autographs-prizms-purple-circles,85,,true,50,Noah Kirkwood
auto-draft-picks-autographs-prizms-purple-circles,86,,true,50,Kameron McGusty
auto-draft-picks-autographs-prizms-purple-circles,87,,true,50,Alfonso Plummer
auto-draft-picks-autographs-prizms-purple-circles,88,,true,50,Anthony Polite
auto-draft-picks-autographs-prizms-purple-circles,89,,true,50,Collin Gillespie
auto-draft-picks-autographs-prizms-purple-circles,90,,true,50,Davion Mintz
